FFP_DATE,LOAD_TIME,FLIGHT_COUNT,SEG_KM_SUM,LAST_TO_END,avg_discount
2012/2/24,2014/3/31,14,42447,69,0.546649233
2007/9/2,2014/3/31,19,33257,174,0.697562919
2010/2/10,2014/3/31,28,29944,2,0.774727825
2010/6/1,2014/3/31,23,38391,8,0.604256206
2012/4/30,2014/3/31,21,24591,9,0.943333333
2008/5/6,2014/3/31,26,27067,20,0.857035135
2012/10/11,2014/3/31,5,31167,51,0.744241666
2010/12/7,2014/3/31,17,31086,110,0.746090523
2012/7/20,2014/3/31,24,33302,77,0.696434148
2010/3/27,2014/3/31,20,31843,33,0.728223785
2010/7/18,2014/3/31,21,29086,12,0.797239909
2007/4/17,2014/3/31,17,34685,186,0.668522704
2006/6/30,2014/3/31,23,39350,103,0.589266328
2007/7/1,2014/3/31,15,28909,87,0.802079283
2013/1/25,2014/3/31,18,37386,22,0.62
2010/12/10,2014/3/31,28,31167,38,0.743696217
2012/9/5,2014/3/31,15,17740,4,1.305845547
2010/6/17,2014/3/31,19,31189,293,0.742661195
2006/6/30,2014/3/31,10,15592,5,1.485529117
2012/12/20,2014/3/31,20,40397,24,0.573299255
2009/5/29,2014/3/31,25,39250,13,0.590050446
2007/6/10,2014/3/31,14,29078,4,0.796428571
2012/5/7,2014/3/31,22,31062,11,0.745196703
2011/1/1,2014/3/31,17,38270,17,0.604832245
2010/8/25,2014/3/31,16,29591,38,0.782214863
2008/6/18,2014/3/31,29,40399,133,0.572900319
2012/2/10,2014/3/31,19,37942,2,0.609935428
2010/11/24,2014/3/31,20,34463,15,0.671465049
2012/12/8,2014/3/31,16,41111,89,0.562835008
2011/3/24,2014/3/31,27,35562,59,0.650613576
2006/3/4,2014/3/31,30,29663,8,0.779961568
2010/7/12,2014/3/31,36,28781,8,0.803850109
2005/4/27,2014/3/31,28,37287,11,0.620466651
2006/6/22,2014/3/31,25,23797,6,0.972134723
2010/5/11,2014/3/31,23,31900,47,0.725163323
2007/1/14,2014/3/31,36,31103,3,0.743672958
2012/3/9,2014/3/31,17,35692,105,0.648055026
2010/12/13,2014/3/31,24,34914,20,0.662436272
2007/8/1,2014/3/31,28,36402,18,0.635332125
2010/6/10,2014/3/31,18,31833,65,0.726503
2012/12/23,2014/3/31,12,38128,85,0.606550042
2008/12/17,2014/3/31,22,36550,27,0.632715732
2007/5/10,2014/3/31,27,26486,75,0.873074832
2012/11/9,2014/3/31,33,27417,1,0.843346099
2013/2/4,2014/3/31,13,35868,87,0.644594067
2009/5/10,2014/3/31,20,36507,22,0.633292793
2009/11/28,2014/3/31,21,26618,94,0.86847096
2012/8/17,2014/3/31,11,31207,81,0.740760406
2009/4/19,2014/3/31,4,30416,85,0.76
2010/7/14,2014/3/31,25,26571,62,0.869704941
2010/10/29,2014/3/31,11,33290,10,0.694158907
2012/8/2,2014/3/31,14,40343,125,0.572763057
2009/11/2,2014/3/31,20,36410,46,0.634627026
2007/7/22,2014/3/31,18,30889,65,0.748036842
2005/11/22,2014/3/31,15,26398,28,0.875209864
2011/3/19,2014/3/31,4,30398,137,0.76
2009/8/11,2014/3/31,23,25768,6,0.896492937
2005/12/1,2014/3/31,28,30896,1,0.747676722
2008/1/8,2014/3/31,25,34126,6,0.6768587
2012/6/17,2014/3/31,16,31055,235,0.743774915
2007/6/17,2014/3/31,20,33004,15,0.699763362
2007/6/22,2014/3/31,27,35070,3,0.658500998
2012/2/26,2014/3/31,11,33232,125,0.694824868
2007/6/13,2014/3/31,11,27628,199,0.83568626
2013/2/27,2014/3/31,18,27540,69,0.838333333
2007/5/19,2014/3/31,17,27715,49,0.832904203
2012/8/11,2014/3/31,21,28751,29,0.802867726
2009/3/14,2014/3/31,26,30898,23,0.747072302
2011/6/9,2014/3/31,7,32656,391,0.706845603
2008/3/8,2014/3/31,14,25050,57,0.921412375
2008/6/23,2014/3/31,21,29021,114,0.795272734
2006/7/4,2014/3/31,27,38976,4,0.592146449
2010/1/9,2014/3/31,11,27292,18,0.845421369
2008/9/27,2014/3/31,19,28889,77,0.798659697
2011/6/15,2014/3/31,22,34105,165,0.67644275
2008/2/6,2014/3/31,32,27389,65,0.842284129
2008/10/31,2014/3/31,11,29797,65,0.774187334
2010/7/17,2014/3/31,22,40620,2,0.567845889
2006/2/14,2014/3/31,22,40435,8,0.570412019
2011/6/11,2014/3/31,37,31939,10,0.722134381
2010/10/7,2014/3/31,25,33597,28,0.686427062
2008/3/30,2014/3/31,16,16935,71,1.361757898
2010/3/30,2014/3/31,36,35605,65,0.647678135
2011/7/1,2014/3/31,35,27361,24,0.842767443
2007/8/27,2014/3/31,22,29046,5,0.793843214
2011/3/13,2014/3/31,34,24847,141,0.927991307
2012/1/28,2014/3/31,15,25407,120,0.907358208
2009/12/6,2014/3/31,15,38154,40,0.604163128
2007/7/20,2014/3/31,23,30570,3,0.753984298
2011/10/26,2014/3/31,18,31546,186,0.730649528
2009/8/11,2014/3/31,33,30500,45,0.755696066
2007/10/19,2014/3/31,29,30900,5,0.745909709
2010/12/23,2014/3/31,29,29542,3,0.78018076
2007/8/2,2014/3/31,24,32708,71,0.704642901
2007/1/5,2014/3/31,29,38330,27,0.60127472
2006/10/16,2014/3/31,17,30682,23,0.75111303
2008/12/19,2014/3/31,18,32842,45,0.701636928
2012/7/18,2014/3/31,30,36402,29,0.632960277
2010/11/17,2014/3/31,11,38114,29,0.604453219
2012/2/10,2014/3/31,12,29169,47,0.789715451
2012/11/19,2014/3/31,30,28084,6,0.820164506
2012/4/6,2014/3/31,18,32917,9,0.699714129
2007/2/16,2014/3/31,21,26687,229,0.863021696
2010/3/1,2014/3/31,32,36052,117,0.638760956
2012/8/5,2014/3/31,25,25589,30,0.899874946
2013/2/6,2014/3/31,18,35095,73,0.656116826
2008/3/1,2014/3/31,24,38585,2,0.596576131
2007/11/12,2014/3/31,22,33527,225,0.686509679
2010/12/9,2014/3/31,15,18127,25,1.269697689
2007/6/6,2014/3/31,21,36499,10,0.630508233
2008/4/26,2014/3/31,20,26025,11,0.884207877
2008/2/1,2014/3/31,19,28763,77,0.799987484
2012/11/2,2014/3/31,3,30408,150,0.756666667
2006/4/27,2014/3/31,29,28736,8,0.800534869
2006/1/30,2014/3/31,6,31112,394,0.739377089
2012/4/15,2014/3/31,39,26023,16,0.883931138
2005/6/11,2014/3/31,32,27281,102,0.843159708
2008/1/29,2014/3/31,23,29032,134,0.792281276
2010/5/24,2014/3/31,25,27521,434,0.835721812
2006/3/22,2014/3/31,12,33864,85,0.679166667
2012/1/15,2014/3/31,20,37906,45,0.606701314
2012/4/26,2014/3/31,19,32486,184,0.707871083
2011/11/4,2014/3/31,8,34237,58,0.671663405
2011/6/22,2014/3/31,16,24372,151,0.943487198
2005/1/3,2014/3/31,17,33439,75,0.687647059
2013/2/3,2014/3/31,14,33747,37,0.681333452
2006/5/14,2014/3/31,31,31835,9,0.722204178
2008/10/15,2014/3/31,23,31174,24,0.737483801
2009/9/7,2014/3/31,22,33276,38,0.690858276
2009/1/9,2014/3/31,19,31964,10,0.719189088
2007/1/11,2014/3/31,20,29928,9,0.768059342
2009/2/7,2014/3/31,15,19590,101,1.173301174
2007/3/11,2014/3/31,6,31494,116,0.729725662
2008/3/11,2014/3/31,24,32331,2,0.710830782
2009/2/1,2014/3/31,10,30866,3,0.744427525
2006/6/2,2014/3/31,14,36151,102,0.635594036
2009/1/19,2014/3/31,34,32218,14,0.71315631
2012/1/25,2014/3/31,11,33372,28,0.68845679
2011/7/16,2014/3/31,23,38135,58,0.602460469
2009/8/8,2014/3/31,24,33081,15,0.694485052
2011/10/27,2014/3/31,8,36199,115,0.634629133
2008/7/24,2014/3/31,50,28808,2,0.797400722
2011/5/21,2014/3/31,17,27398,178,0.83814512
2008/11/15,2014/3/31,17,25352,105,0.905706059
2007/1/7,2014/3/31,20,31705,32,0.724157388
2009/8/1,2014/3/31,33,35640,1,0.644182379
2010/2/19,2014/3/31,37,31378,21,0.731654025
2012/11/20,2014/3/31,24,31248,3,0.73468798
2010/3/8,2014/3/31,18,26761,20,0.857834162
2007/2/1,2014/3/31,66,26898,1,0.853386869
2010/7/5,2014/3/31,23,31249,39,0.734491024
2012/11/28,2014/3/31,22,30290,3,0.757667877
2008/6/21,2014/3/31,24,31978,39,0.717660579
2008/10/25,2014/3/31,16,32649,21,0.702877577
2006/11/8,2014/3/31,28,29854,17,0.768641053
2010/11/2,2014/3/31,28,35043,101,0.654742745
2007/4/7,2014/3/31,23,35426,122,0.647658217
2009/12/2,2014/3/31,19,28862,27,0.794933823
2012/3/22,2014/3/31,15,29234,183,0.784807416
2009/2/17,2014/3/31,26,34256,41,0.669720925
2012/6/18,2014/3/31,42,40875,10,0.56123792
2006/10/12,2014/3/31,21,36797,77,0.623435878
2005/3/10,2014/3/31,17,16675,12,1.375734933
2009/8/19,2014/3/31,31,30775,96,0.745372543
2012/8/27,2014/3/31,14,22388,57,1.024568966
2010/9/24,2014/3/31,26,29726,5,0.771557559
2012/11/2,2014/3/31,26,33170,12,0.691440458
2008/8/25,2014/3/31,36,40678,65,0.563805005
2009/10/26,2014/3/31,7,22610,375,1.014285714
2010/2/6,2014/3/31,13,25960,204,0.883270416
2012/4/19,2014/3/31,10,30334,39,0.755868333
2008/7/10,2014/3/31,19,27755,117,0.82606089
2007/11/15,2014/3/31,20,39397,27,0.58189253
2011/5/19,2014/3/31,11,17064,427,1.343448195
2012/2/17,2014/3/31,25,33362,13,0.68712847
2010/4/23,2014/3/31,31,27825,279,0.823756334
2006/5/23,2014/3/31,21,25767,35,0.889502076
2009/3/4,2014/3/31,16,37421,1,0.61247134
2012/7/31,2014/3/31,23,35104,37,0.652877735
2012/1/17,2014/3/31,17,29251,252,0.783416293
2006/7/2,2014/3/31,19,31884,79,0.71871942
2011/6/28,2014/3/31,37,42983,2,0.533012354
2011/11/26,2014/3/31,29,34898,6,0.656441916
2011/3/9,2014/3/31,20,27339,64,0.837893485
2012/8/16,2014/3/31,27,28920,1,0.791948824
2008/5/27,2014/3/31,26,29587,118,0.774030486
2007/7/21,2014/3/31,23,32823,225,0.697715322
2011/12/4,2014/3/31,28,24609,7,0.930551831
2012/6/5,2014/3/31,21,27083,40,0.845238341
2010/12/28,2014/3/31,35,41017,44,0.558073482
2007/6/23,2014/3/31,25,34315,21,0.667055515
2007/9/1,2014/3/31,31,34968,23,0.654422043
2012/8/1,2014/3/31,5,35350,77,0.647348515
2006/7/12,2014/3/31,31,29149,17,0.785038252
2009/4/10,2014/3/31,31,34673,42,0.659928186
2005/10/18,2014/3/31,10,15780,13,1.450009506
2006/4/20,2014/3/31,14,32697,11,0.699690491
2008/8/18,2014/3/31,12,29640,102,0.771666667
2005/11/27,2014/3/31,8,28613,193,0.79929927
2007/1/9,2014/3/31,5,37991,74,0.601983364
2009/9/2,2014/3/31,22,34798,145,0.657191218
2008/7/17,2014/3/31,16,32688,77,0.699553353
2006/4/7,2014/3/31,33,28454,11,0.80360336
2008/4/11,2014/3/31,22,33292,8,0.686751171
2006/5/25,2014/3/31,21,41557,103,0.550144621
2006/5/15,2014/3/31,15,38086,110,0.600263614
2013/1/30,2014/3/31,22,28238,7,0.809472342
2012/5/16,2014/3/31,24,28592,49,0.799434107
2008/7/16,2014/3/31,6,35389,44,0.645842211
2010/5/30,2014/3/31,20,30187,29,0.757035148
2011/5/16,2014/3/31,21,28209,131,0.810096069
2012/1/8,2014/3/31,31,36049,49,0.633907737
2008/11/20,2014/3/31,18,32609,27,0.700690607
2011/3/9,2014/3/31,20,34428,18,0.663567445
2011/5/18,2014/3/31,17,32638,63,0.699957412
2008/12/27,2014/3/31,6,34322,422,0.665542509
2006/8/31,2014/3/31,22,25204,21,0.906262498
2008/2/28,2014/3/31,9,21454,11,1.064647618
2012/7/22,2014/3/31,24,31684,23,0.720887514
2011/6/24,2014/3/31,11,23080,21,0.989615251
2007/11/21,2014/3/31,22,26152,36,0.873344295
2013/1/5,2014/3/31,18,27416,74,0.833057704
2010/3/26,2014/3/31,14,28393,16,0.804366569
2008/7/30,2014/3/31,26,34260,60,0.666537653
2006/4/27,2014/3/31,24,29468,36,0.774826592
2005/12/3,2014/3/31,21,33066,115,0.690513216
2007/4/6,2014/3/31,34,26424,64,0.864045943
2012/5/17,2014/3/31,30,29438,67,0.775537061
2010/6/8,2014/3/31,22,26520,94,0.860838235
2010/4/9,2014/3/31,34,33478,19,0.681911405
2011/10/16,2014/3/31,11,21333,32,1.070074064
2009/12/15,2014/3/31,20,32370,61,0.705207291
2006/3/9,2014/3/31,13,24617,83,0.92726896
2006/6/14,2014/3/31,22,32118,171,0.71056884
2007/10/10,2014/3/31,16,27864,10,0.818897143
2011/9/21,2014/3/31,10,26920,91,0.84760104
2013/3/25,2014/3/31,26,29380,25,0.776538462
2012/12/15,2014/3/31,4,30416,339,0.75
2008/2/11,2014/3/31,4,30412,285,0.749993424
2008/6/5,2014/3/31,17,21161,123,1.077853599
2011/12/21,2014/3/31,36,36363,13,0.627204301
2012/7/22,2014/3/31,23,35004,102,0.651529825
2012/5/3,2014/3/31,20,34795,20,0.655439
2013/1/4,2014/3/31,3,30408,346,0.75
2011/1/4,2014/3/31,29,29009,66,0.786050536
2012/6/23,2014/3/31,20,34711,8,0.656714874
2011/11/11,2014/3/31,26,41292,11,0.552043979
2012/3/27,2014/3/31,14,32190,37,0.708118981
2008/8/8,2014/3/31,20,33688,18,0.676625208
2012/1/25,2014/3/31,30,28502,7,0.799735457
2009/8/6,2014/3/31,12,33516,9,0.68
2007/7/1,2014/3/31,22,34944,3,0.652194368
2012/8/29,2014/3/31,16,30109,43,0.75688266
2005/11/8,2014/3/31,12,15949,68,1.428766694
2007/9/3,2014/3/31,18,28828,122,0.790453726
2011/9/8,2014/3/31,28,35422,75,0.643272542
2012/8/14,2014/3/31,18,32275,12,0.705856235
2010/8/29,2014/3/31,28,37916,6,0.600828938
2008/5/10,2014/3/31,19,24238,75,0.93988778
2007/3/10,2014/3/31,14,28279,18,0.8055154
2010/2/26,2014/3/31,13,21697,136,1.049875559
2005/8/12,2014/3/31,27,26544,3,0.858165687
2012/1/20,2014/3/31,4,30367,245,0.75
2009/7/13,2014/3/31,20,34569,424,0.658783882
2008/3/1,2014/3/31,15,29479,211,0.772468198
2009/11/1,2014/3/31,35,30224,68,0.753348002
2012/12/17,2014/3/31,5,37456,58,0.607831055
2012/4/30,2014/3/31,15,22935,410,0.99264443
2012/7/25,2014/3/31,35,24751,95,0.919712335
2012/3/22,2014/3/31,23,34933,13,0.651583889
2008/6/28,2014/3/31,15,30579,12,0.74433402
2012/3/6,2014/3/31,14,28140,4,0.808843639
2009/2/25,2014/3/31,25,34258,71,0.664368031
2011/5/15,2014/3/31,22,40820,100,0.55755267
2010/4/8,2014/3/31,28,32155,165,0.707766133
2010/2/17,2014/3/31,25,32312,27,0.7043244
2011/5/22,2014/3/31,22,28688,256,0.793231665
2010/3/5,2014/3/31,20,31547,11,0.721321203
2007/1/10,2014/3/31,32,23864,6,0.953540898
2004/11/30,2014/3/31,19,34737,21,0.65503872
2012/7/12,2014/3/31,26,35688,5,0.637525779
2007/10/1,2014/3/31,6,16114,155,1.411917587
2008/9/28,2014/3/31,32,32301,27,0.704321228
2012/12/19,2014/3/31,25,32464,77,0.700760535
2012/3/7,2014/3/31,21,31755,18,0.716399937
2008/12/20,2014/3/31,30,41890,119,0.543012413
2005/1/26,2014/3/31,26,39002,7,0.583153684
2012/6/16,2014/3/31,18,35698,192,0.637079668
2012/6/13,2014/3/31,12,31737,295,0.716535589
2006/11/1,2014/3/31,22,38053,15,0.597260137
2012/3/26,2014/3/31,24,37704,371,0.602749045
2012/4/22,2014/3/31,17,29826,81,0.761880574
2008/10/20,2014/3/31,25,40129,1,0.566146179
2012/5/18,2014/3/31,28,27247,17,0.833800051
2012/4/28,2014/3/31,32,38096,27,0.596300136
2009/2/2,2014/3/31,15,20074,2,1.131556242
2011/4/8,2014/3/31,27,31721,15,0.716050881
2007/3/28,2014/3/31,15,37068,35,0.612760602
2009/8/1,2014/3/31,4,25560,154,0.888629108
2010/11/14,2014/3/31,29,40298,31,0.563575612
2011/8/10,2014/3/31,17,31633,10,0.717887333
2008/8/23,2014/3/31,18,32594,4,0.696685893
2005/3/31,2014/3/31,14,34563,9,0.656975089
2012/5/1,2014/3/31,29,28805,5,0.788234681
2010/9/12,2014/3/31,15,32603,67,0.696331012
2010/9/23,2014/3/31,52,31731,43,0.715457439
2005/3/24,2014/3/31,26,36103,45,0.628785419
2005/9/7,2014/3/31,28,37226,13,0.609799065
2006/9/25,2014/3/31,26,37361,10,0.60757287
2012/8/31,2014/3/31,20,31968,4,0.709995308
2012/9/6,2014/3/31,24,32803,136,0.691901046
2011/11/30,2014/3/31,34,34586,19,0.656226219
2008/7/20,2014/3/31,25,41765,5,0.543361188
2010/4/7,2014/3/31,20,33480,6,0.677678315
2009/8/3,2014/3/31,18,28283,72,0.802143691
2012/3/28,2014/3/31,23,38658,186,0.586852398
2010/6/13,2014/3/31,28,33579,99,0.675591292
2008/3/7,2014/3/31,13,34590,7,0.655838682
2007/10/24,2014/3/31,40,27341,4,0.829696427
2012/5/11,2014/3/31,28,35066,8,0.646895854
2012/7/12,2014/3/31,11,31009,114,0.731516656
2008/6/19,2014/3/31,25,34369,146,0.659944718
2012/7/24,2014/3/31,10,18366,136,1.234939562
2012/11/22,2014/3/31,21,29883,49,0.758955593
2006/3/20,2014/3/31,19,30397,10,0.746093364
2007/9/4,2014/3/31,27,29680,9,0.764078504
2008/12/23,2014/3/31,28,36141,10,0.627451371
2012/7/21,2014/3/31,22,28767,25,0.788231654
2005/4/6,2014/3/31,35,32012,25,0.708327502
2007/12/1,2014/3/31,22,36183,17,0.62663516
2010/11/5,2014/3/31,20,28920,13,0.784
2011/10/18,2014/3/31,30,29516,105,0.768147445
2008/1/21,2014/3/31,23,40276,60,0.562911163
2012/6/30,2014/3/31,32,31050,16,0.730067633
2012/9/11,2014/3/31,32,29728,87,0.7625
2008/8/13,2014/3/31,20,32306,8,0.701623228
2009/7/12,2014/3/31,18,26686,20,0.84934535
2006/3/1,2014/3/31,15,15985,52,1.417831092
2007/8/20,2014/3/31,8,29192,199,0.77625
2011/11/8,2014/3/31,26,33832,60,0.669767084
2010/9/2,2014/3/31,20,29316,102,0.772893301
2007/9/13,2014/3/31,27,33762,32,0.670937148
2011/7/19,2014/3/31,19,31697,48,0.714640502
2012/12/8,2014/3/31,17,34032,6,0.665551246
2011/3/11,2014/3/31,11,51504,108,0.439749146
2011/11/25,2014/3/31,19,34963,17,0.647755627
2007/5/10,2014/3/31,12,17407,255,1.300923192
2007/12/26,2014/3/31,20,27222,49,0.831863199
2012/4/5,2014/3/31,18,30730,7,0.736816141
2006/10/19,2014/3/31,25,26009,42,0.870387558
2006/6/29,2014/3/31,18,30590,4,0.739998039
2006/1/19,2014/3/31,25,32176,14,0.703341932
2012/1/24,2014/3/31,3,36696,492,0.616666667
2009/12/4,2014/3/31,24,36200,6,0.62508011
2009/4/1,2014/3/31,26,32295,14,0.700614337
2010/4/8,2014/3/31,16,31098,452,0.727548395
2011/11/20,2014/3/31,15,40338,32,0.560874114
2012/8/4,2014/3/31,11,29073,31,0.778181818
2011/8/16,2014/3/31,6,33504,80,0.675255492
2011/11/7,2014/3/31,17,29748,5,0.760507261
2010/9/15,2014/3/31,28,46278,14,0.488758157
2010/7/24,2014/3/31,20,29149,16,0.7758496
2007/9/6,2014/3/31,21,33988,47,0.665343356
2008/7/16,2014/3/31,24,23369,48,0.967589542
2007/1/1,2014/3/31,15,37309,129,0.605935297
2005/1/26,2014/3/31,24,28451,123,0.794548522
2007/7/13,2014/3/31,29,29347,24,0.770270215
2011/4/30,2014/3/31,17,29833,70,0.757698522
2008/11/13,2014/3/31,21,24598,11,0.918732417
2012/9/29,2014/3/31,12,29424,95,0.767902732
2009/7/11,2014/3/31,23,35357,26,0.639022542
2010/1/10,2014/3/31,20,16098,18,1.403476208
2011/9/2,2014/3/31,21,30300,113,0.745643564
2009/3/28,2014/3/31,13,21418,5,1.054845924
2012/12/1,2014/3/31,15,30521,19,0.740227057
2010/10/28,2014/3/31,22,37159,55,0.607983799
2009/11/9,2014/3/31,14,24257,27,0.931238818
2009/11/21,2014/3/31,6,38052,122,0.59358562
2008/4/17,2014/3/31,20,33272,72,0.678850084
2008/7/30,2014/3/31,23,31227,13,0.723195312
2012/6/10,2014/3/31,27,33146,8,0.681210402
2011/8/23,2014/3/31,31,32632,97,0.691765445
2012/11/25,2014/3/31,34,44622,25,0.505848685
2009/11/4,2014/3/31,26,30939,89,0.72954685
2006/9/25,2014/3/31,17,29551,119,0.76374742
2008/5/9,2014/3/31,21,28817,14,0.783189437
2011/11/20,2014/3/31,24,28072,362,0.803923839
2011/9/26,2014/3/31,27,36625,9,0.616121775
2011/12/2,2014/3/31,9,33309,130,0.67745174
2007/9/5,2014/3/31,19,31436,60,0.717689592
2008/3/6,2014/3/31,11,32950,9,0.684616692
2011/3/4,2014/3/31,20,39469,16,0.571458866
2011/11/2,2014/3/31,28,32576,1,0.692344057
2008/3/8,2014/3/31,14,29664,164,0.760242381
2009/9/3,2014/3/31,24,26781,33,0.842012247
2010/10/20,2014/3/31,46,31839,23,0.708235811
2012/7/23,2014/3/31,25,35261,48,0.639311704
2012/3/5,2014/3/31,15,29615,23,0.761184197
2012/6/27,2014/3/31,14,42692,85,0.528018364
2007/4/29,2014/3/31,20,28471,35,0.791666257
2010/10/16,2014/3/31,9,17783,379,1.267393016
2007/6/22,2014/3/31,23,33959,63,0.663626432
2007/2/4,2014/3/31,31,30820,152,0.731061648
2006/3/29,2014/3/31,15,38566,11,0.584218742
2012/11/9,2014/3/31,14,29002,104,0.77684539
2005/4/18,2014/3/31,38,30657,214,0.734821085
2009/12/3,2014/3/31,22,29328,13,0.76806533
2008/3/19,2014/3/31,29,37851,22,0.595099997
2008/6/25,2014/3/31,27,27363,12,0.823172532
2009/6/20,2014/3/31,26,25444,18,0.885239742
2009/3/8,2014/3/31,27,25423,4,0.885962711
2011/10/24,2014/3/31,29,37256,98,0.604486526
2006/3/31,2014/3/31,13,38208,3,0.589424728
2012/8/24,2014/3/31,8,35135,20,0.640971396
2006/11/5,2014/3/31,13,15583,22,1.445129308
2007/10/11,2014/3/31,19,33181,29,0.678654049
2008/12/23,2014/3/31,41,26039,1,0.864586582
2008/5/13,2014/3/31,20,31661,34,0.711044503
2007/8/1,2014/3/31,21,29400,81,0.765714286
2012/8/2,2014/3/31,38,28728,28,0.783417224
2010/4/26,2014/3/31,12,29522,373,0.762278978
2012/9/30,2014/3/31,22,34556,32,0.651216287
2011/6/27,2014/3/31,15,31212,182,0.720902858
2008/2/1,2014/3/31,23,37277,18,0.603602489
2006/1/10,2014/3/31,21,40399,116,0.556932845
2011/11/5,2014/3/31,11,30240,233,0.74401918
2007/3/22,2014/3/31,26,28463,113,0.790433545
2012/6/15,2014/3/31,37,29818,3,0.754287008
2011/4/12,2014/3/31,15,27421,80,0.820061996
2011/7/24,2014/3/31,14,29772,13,0.755283824
2011/7/12,2014/3/31,30,33972,14,0.66182827
2012/7/12,2014/3/31,20,33689,43,0.667196414
2012/12/10,2014/3/31,10,27389,132,0.820598781
2010/9/19,2014/3/31,16,22825,127,0.984626068
2011/1/26,2014/3/31,16,28087,70,0.800133514
2010/7/29,2014/3/31,29,30034,4,0.748247653
2007/11/16,2014/3/31,23,31283,12,0.718334878
2011/7/26,2014/3/31,23,32780,4,0.685344722
2006/5/15,2014/3/31,15,40898,60,0.54930559
2006/10/16,2014/3/31,22,31081,42,0.722643416
2011/5/29,2014/3/31,27,29490,7,0.761616141
2012/8/3,2014/3/31,8,37053,139,0.60612636
2010/12/12,2014/3/31,17,26073,34,0.861355425
2005/11/1,2014/3/31,15,23942,25,0.937949628
2013/3/20,2014/3/31,15,42917,83,0.523243703
2005/9/6,2014/3/31,16,29119,8,0.771121604
2012/12/20,2014/3/31,34,37026,9,0.606371199
2008/9/12,2014/3/31,15,28617,159,0.784544502
2007/5/23,2014/3/31,22,32032,20,0.700869755
2010/3/27,2014/3/31,65,31213,9,0.719235895
2009/4/15,2014/3/31,23,39810,1,0.563883698
2010/2/28,2014/3/31,27,28148,10,0.797438539
2008/4/1,2014/3/31,34,25804,4,0.869863975
2007/7/24,2014/3/31,19,37373,74,0.600526316
2007/8/5,2014/3/31,11,17817,236,1.259638547
2008/8/1,2014/3/31,16,42394,127,0.529388829
2008/5/29,2014/3/31,20,28075,3,0.799361354
2007/3/2,2014/3/31,33,31112,5,0.721263821
2012/7/31,2014/3/31,23,35372,10,0.63431867
2012/4/24,2014/3/31,35,36140,11,0.620830105
2011/7/30,2014/3/31,14,24835,137,0.903400443
2009/9/12,2014/3/31,22,32516,135,0.68994618
2004/12/9,2014/3/31,24,34130,25,0.657291532
2011/1/10,2014/3/31,11,25244,54,0.88859531
2008/1/18,2014/3/31,5,33324,54,0.673112471
2011/7/4,2014/3/31,16,24478,9,0.916346515
2010/2/17,2014/3/31,18,30896,33,0.725940898
2013/3/17,2014/3/31,22,35528,27,0.631273362
2005/5/14,2014/3/31,22,35173,76,0.637606687
2006/5/25,2014/3/31,18,27123,95,0.826765476
2012/6/27,2014/3/31,15,29505,146,0.76
2012/12/27,2014/3/31,5,26244,169,0.854327846
2012/4/13,2014/3/31,19,27172,4,0.825103415
2007/2/15,2014/3/31,35,31517,1,0.711262811
2012/2/22,2014/3/31,28,36712,15,0.61059599
2011/3/3,2014/3/31,14,26551,7,0.844258597
2007/9/15,2014/3/31,23,32762,46,0.684132837
2010/11/23,2014/3/31,26,34784,28,0.644329577
2010/3/4,2014/3/31,28,39049,63,0.57384901
2009/7/7,2014/3/31,13,25064,104,0.894018513
2012/6/23,2014/3/31,14,32508,262,0.689285714
2010/12/29,2014/3/31,22,33282,135,0.673249204
2012/9/8,2014/3/31,26,34049,14,0.658048107
2010/8/28,2014/3/31,16,23666,208,0.946752725
2010/10/23,2014/3/31,11,20881,240,1.072649777
2007/11/2,2014/3/31,17,24645,4,0.908820045
2010/11/15,2014/3/31,21,31746,14,0.70549014
2012/6/21,2014/3/31,12,26946,55,0.831143398
2010/9/7,2014/3/31,19,41619,31,0.538094861
2012/11/6,2014/3/31,20,27898,1,0.802709155
2011/12/24,2014/3/31,33,28420,5,0.787933146
